User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1,Country
1004849,Dhanraj,P00177542,M,18-25,21,0,Uttar Pradesh,Central,Retail,Pet Care,3,2798,,,India
1003808,Vishakha,P00146742,F,26-35,34,1,Karnataka,Southern,Automobile,Pet Care,2,2792,,,India
1000148,Rutuja,P00183342,F,51-55,52,1,Bihar,Eastern,Healthcare,Pet Care,3,2790,,,India
1001599,Akshata,P00221242,F,26-35,32,0,Maharashtra,Western,Healthcare,Pet Care,4,2790,,,India
1005029,Marc,P00140742,F,26-35,33,0,Maharashtra,Western,Healthcare,Sports Products,1,2789,,,India
1001998,Katharine,P00309242,M,51-55,53,1,Maharashtra,Western,Aviation,Pet Care,3,2787,,,India
1002380,Swati,P00129542,F,26-35,35,0,Karnataka,Southern,Aviation,Pet Care,2,2786,,,India
1002681,Chris,P00231442,M,26-35,35,0,Uttar Pradesh,Central,Healthcare,Sports Products,1,2786,,,India
1000438,Bhosale,P00127642,F,18-25,22,0,Uttarakhand,Central,Hospitality,Pet Care,4,2786,,,India
1004477,Pratiksha,P00116342,M,26-35,30,1,Gujarat,Western,Govt,Pet Care,4,2782,,,India
1001512,Tran,P00366542,F,26-35,32,1,Karnataka,Southern,Hospitality,Pet Care,1,2782,,,India
1005074,MacKendrick,P00081142,F,0-17,15,0,Uttarakhand,Central,Govt,Pet Care,2,2782,,,India
1004220,Hughes,P00207042,F,36-45,39,0,Haryana,Northern,Aviation,Pet Care,3,2781,,,India
1000129,Helen,P00212742,F,26-35,32,1,Himachal Pradesh,Northern,Retail,Pet Care,4,2781,,,India
1003762,Dan,P00200442,F,51-55,52,0,Uttar Pradesh,Central,IT Sector,Sports Products,1,2779,,,India
1004607,Turumella,P00184942,F,26-35,28,1,Uttar Pradesh,Central,Chemical,Pet Care,2,2771,,,India
1003483,Dryer,P00326642,M,46-50,48,0,Uttar Pradesh,Central,Food Processing,Pet Care,2,2766,,,India
1002466,Tonja,P00327142,F,26-35,30,0,Uttar Pradesh,Central,Healthcare,Pet Care,2,2765,,,India
1000957,Goldenen,P00111842,F,36-45,36,1,Madhya Pradesh,Central,Govt,Pet Care,2,2763,,,India
1003942,Hazard,P00116742,F,18-25,24,0,Gujarat,Western,Aviation,Pet Care,3,2762,,,India
1003481,Scott,P00102142,F,18-25,18,1,Maharashtra,Western,Hospitality,Pet Care,3,2754,,,India
1005385,Greg,P00274942,F,26-35,30,1,Haryana,Northern,Automobile,Pet Care,3,2751,,,India
1002634,Gross,P00318742,F,55+,60,1,Delhi,Central,Aviation,Pet Care,1,2748,,,India
1000787,Anemone,P00350442,F,18-25,25,0,Uttarakhand,Central,IT Sector,Pet Care,2,2747,,,India
1005579,Chirag,P00028842,M,36-45,37,0,Himachal Pradesh,Northern,Aviation,Pet Care,1,2746,,,India
1000149,Ankit,P00152742,F,26-35,34,1,Karnataka,Southern,Aviation,Pet Care,4,2746,,,India
1004508,Phonely,P00167742,F,26-35,30,1,Maharashtra,Western,Textile,Pet Care,1,2743,,,India
1001505,Gilcrest,P00240142,F,51-55,54,0,Maharashtra,Western,Aviation,Pet Care,2,2742,,,India
1003462,Moore,P00285842,M,26-35,32,1,Andhra Pradesh,Southern,Textile,Pet Care,3,2740,,,India
1003687,Roberts,P00358442,M,51-55,55,0,Madhya Pradesh,Central,Healthcare,Pet Care,2,2739,,,India
1005458,Akshat,P00297042,M,18-25,21,0,Madhya Pradesh,Central,IT Sector,Pet Care,2,2737,,,India
1001119,Avish,P00059642,F,36-45,44,0,Bihar,Eastern,Healthcare,Sports Products,4,2733,,,India
1004808,Anthony,P00345642,F,36-45,38,0,Maharashtra,Western,Media,Sports Products,4,2700,,,India
1001150,Becky,P00002742,M,26-35,35,0,Punjab,Northern,Hospitality,Household items,3,2400,,,India
1005755,Rittenbach,P00142342,M,36-45,36,0,Delhi,Central,IT Sector,Household items,3,2397,,,India
1001425,Jasmine,P00026042,M,0-17,13,0,Gujarat,Western,Agriculture,Household items,4,2397,,,India
1003690,Fein,P00006142,F,18-25,19,1,Karnataka,Southern,Aviation,Household items,4,2396,,,India
1005938,Brown,P00334542,F,26-35,32,0,Kerala,Southern,IT Sector,Household items,2,2396,,,India
1002608,Weirich,P00118542,M,26-35,35,0,Karnataka,Southern,Media,Household items,2,2395,,,India
1002186,Shubham,P00223542,F,18-25,24,0,Uttar Pradesh,Central,IT Sector,Household items,2,2395,,,India
1003506,Denise,P00150342,F,18-25,23,0,Karnataka,Southern,Textile,Household items,1,2394,,,India
1004006,Pratiksha,P00182242,F,0-17,16,0,Uttar Pradesh,Central,Aviation,Household items,2,2393,,,India
1000577,Blacks,P00034042,M,36-45,39,1,Madhya Pradesh,Central,Textile,Household items,4,2392,,,India
1003679,Epp,P00298442,F,26-35,29,1,Uttar Pradesh,Central,Govt,Household items,2,2392,,,India
1004823,Fein,P00295742,F,18-25,23,0,Delhi,Central,Healthcare,Household items,2,2390,,,India
1000590,Norvell,P00053842,M,36-45,37,0,Andhra Pradesh,Southern,Govt,Household items,4,2389,,,India
1004140,Bertelson,P00113342,F,26-35,28,0,Maharashtra,Western,IT Sector,Household items,2,2389,,,India
1001333,Staavos,P00177842,F,26-35,33,1,Maharashtra,Western,Banking,Household items,3,2388,,,India
1004977,Mary,P00183342,F,26-35,28,1,Uttar Pradesh,Central,Banking,Household items,1,2388,,,India
1003319,Jill,P00087142,M,55+,81,0,Kerala,Southern,Construction,Household items,4,2386,,,India
1004828,Crouse,P00217742,M,18-25,21,0,Kerala,Southern,Healthcare,Household items,4,2384,,,India
1002186,Shubham,P00352142,M,18-25,19,0,Maharashtra,Western,IT Sector,Household items,1,2384,,,India
1003562,Sonal,P00207942,M,26-35,32,1,Andhra Pradesh,Southern,Construction,Household items,3,2383,,,India
1005406,Aaron,P00174042,M,36-45,39,1,Delhi,Central,Aviation,Household items,1,2383,,,India
1003650,Kibu,P00289942,F,26-35,31,0,Karnataka,Southern,Govt,Household items,1,2382,,,India
1003790,Lela,P00345842,M,26-35,26,1,Maharashtra,Western,Textile,Household items,3,2382,,,India
1005181,DeCherney,P00025442,F,26-35,32,1,Maharashtra,Western,IT Sector,Household items,4,2381,,,India
1000331,Bhargav,P00052042,F,26-35,29,0,Karnataka,Southern,Banking,Household items,3,2380,,,India
1000139,Wendt,P00196042,M,26-35,26,1,Karnataka,Southern,Food Processing,Household items,4,2379,,,India
1004541,Blumstein,P00251642,F,0-17,16,1,Maharashtra,Western,Lawyer,Household items,3,2378,,,India
1001764,Blackwell,P00041642,F,18-25,20,0,Delhi,Central,Construction,Household items,3,2375,,,India
1004085,Frazer,P00128242,M,26-35,31,1,Karnataka,Southern,Retail,Household items,1,2375,,,India
1005458,Akshat,P00317842,M,18-25,22,1,Haryana,Northern,Lawyer,Household items,1,2373,,,India
1000855,Sung,P00258242,M,18-25,20,0,Karnataka,Southern,Retail,Household items,2,2372,,,India
1004183,Meg,P00124242,F,26-35,30,1,Maharashtra,Western,Media,Household items,4,2372,,,India
1004509,Madhav,P00346142,M,26-35,26,0,Uttar Pradesh,Central,IT Sector,Household items,2,2372,,,India
1003562,Sonal,P00233142,M,26-35,30,0,Delhi,Central,Aviation,Household items,1,2371,,,India
1001448,Avila,P00233742,M,26-35,29,1,Bihar,Eastern,Hospitality,Household items,1,2370,,,India
1002063,Shreyshi,P00149342,F,26-35,34,1,Uttar Pradesh,Central,Aviation,Household items,3,2370,,,India
1005079,Inderpreet,P00080342,F,26-35,28,0,Uttar Pradesh,Central,Food Processing,Household items,4,2368,,,India
1002055,Haines,P00245342,F,51-55,51,1,Karnataka,Southern,IT Sector,Household items,4,2367,,,India
1001509,Airdo,P00146042,F,0-17,15,0,Maharashtra,Western,Lawyer,Household items,1,2367,,,India
1003079,Akshay,P00318742,M,26-35,28,0,Uttar Pradesh,Central,Aviation,Household items,2,2367,,,India
1005000,Caudle,P00178142,F,26-35,32,1,Karnataka,Southern,Agriculture,Household items,4,2363,,,India
1000509,Rohan,P00078842,F,26-35,27,1,Uttar Pradesh,Central,IT Sector,Household items,1,2362,,,India
1001173,Kibu,P00005142,M,26-35,31,0,Rajasthan,Northern,Lawyer,Household items,4,2361,,,India
1001173,Kibu,P00005142,M,26-35,31,0,Uttarakhand,Central,Lawyer,Household items,3,2361,,,India
1005039,Lampkin,P00110142,M,36-45,36,1,Madhya Pradesh,Central,Aviation,Household items,1,2360,,,India
1004009,Greene,P00313442,F,18-25,20,1,Maharashtra,Western,Aviation,Household items,2,2360,,,India
1001113,Dunbar,P00319342,F,18-25,21,0,Maharashtra,Western,IT Sector,Household items,1,2360,,,India
1005329,Heidel,P00108542,M,26-35,30,1,Andhra Pradesh,Southern,Media,Household items,1,2359,,,India
1005576,Subhashree,P00046742,F,26-35,27,0,Maharashtra,Western,Aviation,Household items,3,2358,,,India
1005420,Französisch,P00126242,F,0-17,17,0,Karnataka,Southern,Agriculture,Household items,4,2356,,,India
1000570,Nathan,P00328142,F,26-35,33,0,Karnataka,Southern,Agriculture,Household items,2,2355,,,India
1000301,Brown,P00027142,M,18-25,24,0,Delhi,Central,Chemical,Household items,2,2354,,,India
1004647,Vernon,P00228442,M,36-45,38,1,Delhi,Central,Govt,Household items,4,2354,,,India
1003390,McMath,P00177142,M,46-50,48,0,Uttar Pradesh,Central,IT Sector,Household items,2,2353,,,India
1002677,Zypern,P00036842,M,36-45,40,1,Karnataka,Southern,Lawyer,Household items,2,2352,,,India
1001264,McGuire,P00228442,F,26-35,34,0,Delhi,Central,Healthcare,Household items,1,2350,,,India
1003851,Deanra,P00251242,F,26-35,29,0,Maharashtra,Western,Healthcare,Household items,3,2350,,,India
1000065,Krohn,P00051142,F,36-45,36,1,Maharashtra,Western,Aviation,Household items,1,2349,,,India
1000970,Eichhorn,P00115542,F,26-35,31,0,Maharashtra,Western,Govt,Household items,1,2347,,,India
1003065,Goranitis,P00150342,M,18-25,20,1,Delhi,Central,Aviation,Household items,1,2346,,,India
1001510,Packer,P00179742,M,26-35,35,1,Karnataka,Southern,Automobile,Household items,1,2345,,,India
1005833,Larry,P00005742,M,36-45,38,0,Bihar,Eastern,Textile,Household items,4,2340,,,India
1001329,Linda,P00046742,F,18-25,24,0,Karnataka,Southern,Hospitality,Household items,4,2339,,,India
1001181,Cathy,P00218342,F,36-45,45,0,Karnataka,Southern,Chemical,Household items,2,2339,,,India
1000710,Nripraj,P00283942,F,26-35,33,0,Karnataka,Southern,Aviation,Household items,3,2338,,,India
1005079,Inderpreet,P00010842,M,26-35,30,0,Delhi,Central,Banking,Household items,2,2336,,,India
1001489,Odegard,P00112242,M,36-45,42,0,Karnataka,Southern,Lawyer,Household items,2,2334,,,India
1001266,Emily,P00187842,F,26-35,30,0,Uttar Pradesh,Central,Aviation,Household items,3,2333,,,India
1001593,Samiksha,P00006842,F,26-35,27,1,Kerala,Southern,Govt,Household items,1,2332,,,India
1001962,Bryan,P00009242,M,18-25,25,0,Haryana,Northern,Food Processing,Household items,4,2330,,,India
1002063,Shreyshi,P00335442,M,26-35,31,1,Delhi,Central,IT Sector,Household items,1,2327,,,India
1003729,Arun,P00131142,F,18-25,21,0,Maharashtra,Western,Banking,Household items,3,2326,,,India
1002030,Mitchum,P00313542,M,26-35,35,1,Karnataka,Southern,Retail,Household items,4,2324,,,India
1000793,Staavos,P00197342,M,36-45,36,1,Rajasthan,Northern,Automobile,Household items,2,2324,,,India
1001968,Tron,P00241642,F,26-35,27,0,Maharashtra,Western,Banking,Household items,1,2323,,,India
1002565,Kean,P00031842,M,36-45,45,0,Delhi,Central,IT Sector,Household items,3,2322,,,India
1001099,Dominguez,P00005142,F,26-35,32,1,Maharashtra,Western,Aviation,Household items,1,2320,,,India
1002071,Erin,P00120142,F,46-50,50,0,Maharashtra,Western,Construction,Household items,1,2320,,,India
1002814,Taslimi,P00188742,F,36-45,44,0,Karnataka,Southern,Govt,Household items,4,2318,,,India
1001516,Maithilee,P00324942,M,26-35,26,1,Delhi,Central,Hospitality,Household items,4,2313,,,India
1002815,Kiran,P00303342,M,36-45,43,0,Delhi,Central,IT Sector,Household items,4,2313,,,India
1001068,Dominguez,P00141842,M,18-25,19,0,Bihar,Eastern,Healthcare,Household items,1,2312,,,India
1005030,Theone,P00250342,F,18-25,22,1,Kerala,Southern,IT Sector,Household items,3,2312,,,India
1005433,Mayank,P00211142,M,36-45,41,1,Uttar Pradesh,Central,Banking,Household items,4,2312,,,India
1003430,Divyeshkumar,P00293342,M,46-50,47,1,Uttar Pradesh,Central,Aviation,Household items,1,2312,,,India
1003055,Barchas,P00263442,M,26-35,32,1,Andhra Pradesh,Southern,Textile,Household items,1,2311,,,India
1000233,Shruti,P00342742,M,46-50,49,0,Punjab,Northern,IT Sector,Household items,2,2309,,,India
1000801,Trafton,P00174442,M,26-35,33,1,Kerala,Southern,Chemical,Electronics & Gadgets,2,2308,,,India
1001767,Manju,P00361842,F,26-35,34,1,Delhi,Central,Healthcare,Household items,2,2307,,,India
1004387,Clasen,P00106042,M,18-25,21,1,Karnataka,Southern,Automobile,Electronics & Gadgets,2,2305,,,India
1004404,Rittenbach,P00150142,F,26-35,28,1,Haryana,Northern,Aviation,Electronics & Gadgets,3,2304,,,India
1004404,Rittenbach,P00150142,F,26-35,28,1,Haryana,Northern,Aviation,Electronics & Gadgets,3,2304,,,India
1001902,Pistole,P00312742,F,26-35,26,1,Himachal Pradesh,Northern,Hospitality,Electronics & Gadgets,1,2304,,,India
1003778,Dickinson,P00182342,F,26-35,33,1,Karnataka,Southern,IT Sector,Household items,3,2304,,,India
1002895,Carol,P00346342,F,26-35,31,0,Maharashtra,Western,Healthcare,Electronics & Gadgets,4,2304,,,India
1005335,Amit,P00113242,F,26-35,35,1,Delhi,Central,Aviation,Household items,4,2303,,,India
1005492,Engle,P00150842,F,18-25,21,1,Uttar Pradesh,Central,Banking,Household items,2,2303,,,India
1003471,Mull,P00100442,F,18-25,20,0,Karnataka,Southern,Lawyer,Household items,1,2302,,,India
1004167,Aparajita,P00110542,F,26-35,30,0,Uttar Pradesh,Central,IT Sector,Household items,3,2302,,,India
1004508,Phonely,P00122442,F,26-35,35,0,Karnataka,Southern,Media,Household items,4,2301,,,India
1003229,Poddar,P00084442,M,55+,64,0,Maharashtra,Western,Healthcare,Household items,1,2301,,,India
1005113,Overfelt,P00082342,F,26-35,34,1,Punjab,Northern,Chemical,Electronics & Gadgets,3,2299,,,India
1005954,Charlotte,P00211042,F,46-50,50,1,Kerala,Southern,Banking,Electronics & Gadgets,1,2298,,,India
1002232,Hitika,P00351742,F,26-35,34,0,Maharashtra,Western,Aviation,Household items,3,2293,,,India
1004535,Mousam,P00080042,F,18-25,25,1,Uttar Pradesh,Central,Chemical,Household items,3,2292,,,India
1003929,Prajakta,P00118442,F,26-35,33,0,Karnataka,Southern,Govt,Household items,4,2290,,,India
1001605,Barnes,P00110842,M,18-25,19,0,Delhi,Central,Chemical,Household items,2,2288,,,India
1001127,Miller,P00110842,F,26-35,29,0,Karnataka,Southern,Lawyer,Household items,3,2281,,,India
1003086,Trudy,P00220442,F,18-25,23,0,Delhi,Central,Automobile,Household items,1,2280,,,India
1001303,Akshat,P00000142,M,26-35,27,1,Delhi,Central,IT Sector,Household items,2,2280,,,India
1003833,Dashyam,P00237542,F,26-35,35,0,Karnataka,Southern,Healthcare,Household items,4,2280,,,India
1005370,Brittain,P00262242,F,26-35,33,0,Uttarakhand,Central,Hospitality,Electronics & Gadgets,2,2280,,,India
1000746,Uudhav,P00307642,M,18-25,19,1,Karnataka,Southern,Banking,Electronics & Gadgets,1,2277,,,India
1005038,Trevino,P00066042,M,26-35,35,1,Karnataka,Southern,IT Sector,Household items,3,2276,,,India
1003610,Pournamasi,P00175542,F,18-25,19,0,Karnataka,Southern,Chemical,Household items,4,2275,,,India
1000651,Carreira,P00217942,M,36-45,36,1,Madhya Pradesh,Central,Healthcare,Household items,2,2275,,,India
1001620,Don,P00114442,F,26-35,30,1,Maharashtra,Western,Aviation,Household items,2,2274,,,India
1002753,Mathis,P00036142,M,51-55,55,1,Maharashtra,Western,Lawyer,Household items,1,2274,,,India
1002430,Vini,P00127242,F,26-35,34,1,Delhi,Central,Aviation,Household items,3,2273,,,India
1004013,Michelle,P00183242,F,26-35,26,0,Karnataka,Southern,Automobile,Household items,4,2273,,,India
1005099,Moffitt,P00017542,F,18-25,21,0,Karnataka,Southern,Media,Household items,3,2272,,,India
1002388,Catherine,P00341342,F,55+,78,1,Maharashtra,Western,IT Sector,Electronics & Gadgets,1,2272,,,India
1000058,Moray,P00274242,F,26-35,28,0,Karnataka,Southern,Healthcare,Household items,1,2271,,,India
1001806,Duston,P00255842,F,18-25,25,0,Maharashtra,Western,Chemical,Household items,2,2271,,,India
1000390,Trafton,P00367242,F,26-35,29,0,Karnataka,Southern,Media,Household items,4,2267,,,India
1004121,Dorris,P00244342,F,46-50,49,0,Maharashtra,Western,Banking,Household items,4,2267,,,India
1000644,Medina,P00064442,F,26-35,27,1,Karnataka,Southern,Banking,Household items,3,2266,,,India
1001599,Akshata,P00313342,F,26-35,34,1,Uttar Pradesh,Central,Aviation,Household items,3,2264,,,India
1003067,Gunjan,P00075342,M,26-35,33,0,Maharashtra,Western,Lawyer,Household items,1,2261,,,India
1003547,Parishi,P00293342,M,36-45,37,0,Uttar Pradesh,Central,Construction,Decor,1,2260,,,India
1000355,Roy,P00268342,F,18-25,22,0,Maharashtra,Western,Lawyer,Household items,2,2257,,,India
1003391,Rose,P00022842,F,18-25,24,1,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,1,2256,,,India
1004143,Sidharth,P00261242,M,26-35,31,0,Himachal Pradesh,Northern,Automobile,Household items,3,2256,,,India
1004143,Sidharth,P00261242,M,26-35,31,0,Uttar Pradesh,Central,Automobile,Household items,1,2256,,,India
1002541,Alia,P00303642,M,36-45,37,0,Uttarakhand,Central,IT Sector,Electronics & Gadgets,4,2256,,,India
1001440,Eno,P00114442,F,36-45,44,1,Maharashtra,Western,IT Sector,Household items,3,2254,,,India
1000864,Jackson,P00265342,M,26-35,34,1,Punjab,Northern,IT Sector,Household items,2,2252,,,India
1000291,Staebel,P00321742,F,36-45,38,1,Rajasthan,Northern,IT Sector,Electronics & Gadgets,2,2250,,,India
1005691,Boland,P00251242,F,36-45,36,0,Maharashtra,Western,IT Sector,Decor,1,2245,,,India
1004354,Zydlo,P00178242,F,36-45,45,0,Punjab,Northern,Retail,Electronics & Gadgets,2,2245,,,India
1004962,Namrata,P00119642,F,26-35,31,1,Kerala,Southern,Govt,Electronics & Gadgets,3,2243,,,India
1001980,Christina,P00180342,F,36-45,43,1,Rajasthan,Northern,IT Sector,Electronics & Gadgets,2,2230,,,India
1002105,VanderZanden,P00004742,F,26-35,30,1,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,4,2217,,,India
1000911,Jaydeep,P00176542,F,51-55,53,1,Jharkhand,Eastern,Healthcare,Electronics & Gadgets,4,2217,,,India
1003914,Anand,P00117042,F,36-45,43,1,Madhya Pradesh,Central,Automobile,Electronics & Gadgets,4,2216,,,India
1005453,Tony,P00086342,F,18-25,22,1,Karnataka,Southern,Aviation,Electronics & Gadgets,2,2211,,,India
1000644,Medina,P00330442,F,26-35,32,0,Kerala,Southern,Construction,Electronics & Gadgets,3,2195,,,India
1003095,Chung,P00230442,M,26-35,33,1,Uttar Pradesh,Central,Aviation,Pet Care,2,2188,,,India
1004732,Sudheer,P00111942,F,26-35,31,0,Jharkhand,Eastern,IT Sector,Pet Care,2,2187,,,India
1004803,Michael,P00294142,M,26-35,33,1,Uttar Pradesh,Central,Banking,Pet Care,1,2184,,,India
1002895,Carol,P00303142,F,26-35,34,0,Rajasthan,Northern,Healthcare,Electronics & Gadgets,1,2183,,,India
1002895,Carol,P00303142,F,26-35,34,0,Telangana,Southern,Healthcare,Electronics & Gadgets,3,2183,,,India
1004260,Lisha,P00346742,F,26-35,31,1,Uttarakhand,Central,Textile,Pet Care,3,2183,,,India
1001074,Brown,P00103042,F,46-50,47,1,Bihar,Eastern,Banking,Pet Care,2,2180,,,India
1000301,Brown,P00331942,F,18-25,25,1,Kerala,Southern,Construction,Electronics & Gadgets,2,2180,,,India
1000301,Brown,P00331942,F,18-25,25,1,Maharashtra,Western,Construction,Decor,3,2180,,,India
1001287,Madhulika,P00367042,M,51-55,54,0,Punjab,Northern,Chemical,Pet Care,2,2178,,,India
1005140,Arthur,P00346642,F,26-35,33,0,Himachal Pradesh,Northern,Construction,Pet Care,4,2177,,,India
1003538,Shivani,P00274942,M,36-45,43,1,Jharkhand,Eastern,Govt,Pet Care,2,2176,,,India
1003093,Vikash,P00301542,M,46-50,50,1,Uttar Pradesh,Central,Media,Pet Care,4,2175,,,India
1004910,Odella,P00242742,F,18-25,18,0,Haryana,Northern,Lawyer,Pet Care,4,2173,,,India
1001733,Gonzalez,P00300042,F,18-25,21,1,Himachal Pradesh,Northern,Food Processing,Pet Care,2,2171,,,India
1002386,Peterman,P00191042,M,26-35,26,1,Haryana,Northern,Hospitality,Pet Care,4,2167,,,India
1004592,Bierner,P00280742,M,18-25,20,0,Maharashtra,Western,Healthcare,Pet Care,3,2165,,,India
1003261,Carter,P00227942,F,46-50,50,1,Himachal Pradesh,Northern,Agriculture,Pet Care,4,2163,,,India
1002645,Caroline,P00057442,F,26-35,26,1,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,2,2163,,,India
1000240,Parin,P00221442,F,51-55,51,0,Karnataka,Southern,IT Sector,Pet Care,3,2162,,,India
1003391,Rose,P00105142,F,18-25,24,1,Maharashtra,Western,Banking,Pet Care,1,2160,,,India
1001774,Cortes,P00013942,F,26-35,26,0,Maharashtra,Western,Media,Pet Care,1,2160,,,India
1004680,Ballard,P00110942,F,36-45,41,1,Maharashtra,Western,Hospitality,Pet Care,4,2159,,,India
1001311,Jumper,P00188742,F,18-25,19,0,Uttar Pradesh,Central,Textile,Pet Care,1,2159,,,India
1003399,Ionia,P00182742,F,26-35,27,1,Bihar,Eastern,Chemical,Pet Care,3,2157,,,India
1002665,Champaklata,P00192242,F,36-45,41,1,Gujarat,Western,IT Sector,Electronics & Gadgets,3,2152,,,India
1002136,Lacy,P00183342,M,36-45,45,1,Karnataka,Southern,Food Processing,Pet Care,4,2150,,,India
1000411,Prashant,P00033542,M,46-50,48,1,Uttar Pradesh,Central,Govt,Pet Care,1,2149,,,India
1005103,Leatherbury,P00016742,M,36-45,37,0,Gujarat,Western,Agriculture,Electronics & Gadgets,2,2148,,,India
1004526,Shefali,P00177842,F,26-35,30,1,Telangana,Southern,Automobile,Electronics & Gadgets,2,2148,,,India
1004526,Shefali,P00177842,F,26-35,30,1,Uttarakhand,Central,Automobile,Electronics & Gadgets,1,2148,,,India
1002544,Oshin,P00183942,F,46-50,49,1,Andhra Pradesh,Southern,Hospitality,Pet Care,4,2147,,,India
1002812,Liston,P00352142,F,26-35,34,0,Bihar,Eastern,Banking,Pet Care,2,2147,,,India
1003621,Navdeep,P00080342,F,18-25,21,0,Gujarat,Western,Retail,Electronics & Gadgets,3,2146,,,India
1005401,Komal,P00006142,M,18-25,19,1,Delhi,Central,Govt,Pet Care,3,2145,,,India
1004294,Venier,P00305042,F,0-17,17,0,Karnataka,Southern,Food Processing,Pet Care,1,2144,,,India
1001595,Crowe,P00116742,F,36-45,38,1,Uttar Pradesh,Central,Govt,Pet Care,2,2143,,,India
1000910,Paul,P00085442,M,51-55,51,1,Karnataka,Southern,IT Sector,Electronics & Gadgets,1,2140,,,India
1001675,Utsav,P00191742,M,26-35,29,0,Maharashtra,Western,Retail,Electronics & Gadgets,1,2139,,,India
1001675,Utsav,P00191742,M,26-35,29,0,Maharashtra,Western,Retail,Electronics & Gadgets,3,2139,,,India
1003118,Dhirajendu,P00160942,F,26-35,29,0,Karnataka,Southern,Govt,Pet Care,1,2138,,,India
1000321,Tim,P00234842,F,18-25,18,1,Uttar Pradesh,Central,Lawyer,Pet Care,2,2133,,,India
1004028,Lloyd,P00113142,F,26-35,32,0,Himachal Pradesh,Northern,Automobile,Pet Care,2,2131,,,India
1001523,Alex,P00351842,F,26-35,34,1,Himachal Pradesh,Northern,Hospitality,Pet Care,1,2130,,,India
1001366,Muhammed,P00296042,M,0-17,14,0,Jharkhand,Eastern,Construction,Pet Care,1,2130,,,India
1002685,West,P00181842,F,46-50,46,1,Maharashtra,Western,Chemical,Pet Care,1,2130,,,India
1002179,O'Connell,P00210042,M,26-35,32,0,Haryana,Northern,Automobile,Pet Care,2,2129,,,India
1002015,Chong,P00192642,F,18-25,20,0,Maharashtra,Western,Banking,Decor,4,2128,,,India
1000126,Marc,P00110042,F,18-25,19,1,Bihar,Eastern,Govt,Electronics & Gadgets,2,2126,,,India
1002088,Divyansha,P00314342,F,51-55,51,0,Maharashtra,Western,IT Sector,Pet Care,3,2124,,,India
1000256,Maribeth,P00278042,F,46-50,48,1,Punjab,Northern,Healthcare,Electronics & Gadgets,4,2123,,,India
1005433,Mayank,P00032042,M,36-45,41,1,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,2,2120,,,India
1000183,Hemangi,P00200642,M,46-50,50,0,Delhi,Central,Hospitality,Pet Care,4,2119,,,India
1000235,Ocampo,P00074142,F,26-35,26,0,Karnataka,Southern,Retail,Pet Care,4,2118,,,India
1003311,Neola,P00016742,F,26-35,30,1,Uttarakhand,Central,Healthcare,Pet Care,1,2116,,,India
1001882,Thornton,P00282442,F,36-45,40,0,Uttar Pradesh,Central,Healthcare,Pet Care,4,2114,,,India
1000129,Helen,P00136142,F,26-35,29,0,Andhra Pradesh,Southern,Govt,Pet Care,2,2113,,,India
1001390,Tom,P00277942,F,36-45,41,1,Uttar Pradesh,Central,Media,Pet Care,4,2112,,,India
1004522,Jaydeep,P00293042,F,46-50,47,0,Haryana,Northern,Media,Pet Care,3,2111,,,India
1003086,Trudy,P00355142,F,18-25,18,0,Karnataka,Southern,Healthcare,Pet Care,1,2111,,,India
1003125,Theresa,P00177542,F,26-35,26,1,Uttar Pradesh,Central,Agriculture,Pet Care,1,2109,,,India
1005754,Pistek,P00111142,M,18-25,24,0,Haryana,Northern,Banking,Pet Care,3,2106,,,India
1004055,Charles,P00150042,F,51-55,52,0,Haryana,Northern,Textile,Electronics & Gadgets,4,2106,,,India
1000360,Willman,P00187442,F,36-45,45,0,Uttarakhand,Central,Chemical,Pet Care,4,2106,,,India
1001505,Gilcrest,P00110842,F,51-55,53,0,Bihar,Eastern,Retail,Pet Care,4,2105,,,India
1000971,Savi,P00266642,F,26-35,27,0,Uttar Pradesh,Central,Lawyer,Pet Care,3,2100,,,India
1004049,Penelope,P00221042,F,46-50,49,0,Bihar,Eastern,Hospitality,Pet Care,1,2091,,,India
1004715,Snel,P00196542,F,26-35,35,1,Uttar Pradesh,Central,Construction,Decor,2,2088,,,India
1004715,Snel,P00196542,F,26-35,35,1,Uttar Pradesh,Central,Construction,Electronics & Gadgets,4,2088,,,India
1000655,Reiten,P00029742,M,26-35,29,0,Andhra Pradesh,Southern,Banking,Pet Care,4,2087,,,India
1000541,Bell,P00129542,M,18-25,23,0,Jharkhand,Eastern,Construction,Electronics & Gadgets,3,2086,,,India
1003955,Hart,P00194442,F,36-45,40,1,Maharashtra,Western,Healthcare,Pet Care,2,2086,,,India
1004976,Dickinson,P00337542,F,26-35,30,1,Madhya Pradesh,Central,IT Sector,Pet Care,2,2082,,,India
1004005,Phillip,P00190142,M,36-45,37,0,Gujarat,Western,Govt,Pet Care,3,2076,,,India
1002264,Nguyen,P00078542,M,46-50,48,1,Karnataka,Southern,IT Sector,Pet Care,4,2076,,,India
